,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
2488,2004-06-02 01:07:35,1086163655.0,dds,20.38,29.561347743165918,1124.99,9.102634973281729,20.458712769884187,0.955,44.79,0.21,0.73,0.49,0.79,0.58,1.73,94.195,1700000000.0,3790000000.0,16.57,2.96,0.48,7.17,0.48,2690000000.0,7.17,38800000.0,0.455,N/A,4.50,67099999.99999999,0.8,2180000000.0,2.264,27.402,432110000.0,0.348,31.97,82.43,5760000.0,8.66,10.14,6210000.0,outperform
2489,2004-08-20 21:58:14,1093064294.0,dds,20.91,32.93070565797838,1098.35,6.519061612017864,26.411644045960514,0.949,27.95,0.22,0.77,0.81,1.28,0.97,2.82,93.524,1750000000.0,3810000000.0,20.11,4.12,0.49,6.99,0.49,2690000000.0,6.99,63100000.0,0.748,N/A,4.50,82800000.0,0.99,2150000000.0,2.348,27.143,628950000.0,0.404,31.99,84.10,4500000.0,3.44,7.92,5620000.0,outperform
2490,2004-10-28 07:10:10,1098972610.0,dds,20.61,31.023521932612834,1127.44,9.340238379253822,21.68328355335901,0.949,27.55,0.21,0.73,0.80,1.28,0.96,2.82,93.513,1730000000.0,3800000000.0,21.93,4.22,0.49,6.98,0.49,2690000000.0,6.98,63070000.0,0.748,N/A,4.50,82790000.0,0.99,2150000000.0,2.349,26.979,490940000.0,0.367,32.04,84.74,4099999.9999999995,7.883,7.18,3560000.0,outperform
2491,2005-01-29 02:52:54,1106995974.0,dds,25.91,64.71710108073744,1174.07,13.862461571285852,50.85463950945159,0.813,36.34,0.27,0.96,0.78,1.23,0.92,2.69,92.847,2130000000.0,3850000000.0,28.16,5.56,0.50,7.16,0.50,2690000000.0,7.16,60220000.0,0.713,N/A,4.50,56480000.0,0.69,1790000000.0,1.564,26.878,528690000.00000006,0.482,40.09,86.59,4420000.0,6.074,8.99,4870000.0,outperform
2492,2005-03-06 08:01:53,1110124913.0,dds,23.99,52.51112523839795,1210.47,17.392569317156894,35.118555921241054,0.813,33.65,0.25,0.89,0.78,1.23,0.92,2.69,92.847,1970000000.0,3710000000.0,24.48,4.90,0.48,6.89,0.48,2690000000.0,6.89,60220000.0,0.71,N/A,4.50,56480000.0,0.69,1790000000.0,1.564,26.878,528690000.00000006,0.471,40.09,86.39,4800000.0,4.543,9.76,4420000.0,outperform
2493,2006-05-31 04:41:04,1149075664.0,dds,26.51,68.53146853146855,1270.09,23.174575465751147,45.3568930657174,0.623,14.76,0.27,0.89,1.87,3.80,3.24,6.09,96.052,2100000000.0,3310000000.0,N/A,2.48,0.43,5.463,0.43,2690000000.0,5.463,144790000.0,1.80,61.10,2.20,301700000.0,3.809,1490000000.0,1.792,30.278,N/A,0.99,19.07,90.70,6390000.0,9.4,8.30,7010000.0,outperform
2494,2006-10-23 12:59:08,1161633548.0,dds,30.53,94.08773045136681,1377.02,33.54475187415746,60.54297857720935,0.576,14.12,0.31,1.00,2.24,4.12,3.72,7.29,96.911,2430000000.0,3660000000.0,N/A,2.78,0.47,5.84,0.47,2690000000.0,5.84,172830000.0,2.16,N/A,0.20,145350000.0,1.827,1390000000.0,1.979,30.458,439220000.0,0.95,19.02,91.70,8960000.0,6.8,12.30,9100000.0,outperform
2495,2007-02-13 00:07:00,1171354020.0,dds,34.63,120.15257469802924,1444.26,40.06575310581593,80.08682159221331,0.572,14.64,0.36,1.15,2.45,4.43,3.70,8.09,97.214,2770000000.0,N/A,N/A,2.77,N/A,N/A,N/A,2690000000.0,N/A,189120000.0,2.37,N/A,2.30,95040000.0,1.186,1390000000.0,1.589,30.552999,355570000.0,0.77,18.00,95.10,6480000.0,5.5,8.80,8369999.999999999,outperform
2496,2007-04-06 11:35:55,1175884555.0,dds,33.2,111.06166560712016,1437.77,39.43634653244497,71.62531907467519,0.498,10.88,0.34,1.02,3.13,4.64,4.17,9.97,98.611,2660000000.0,3730000000.0,N/A,2.38,0.48,5.65,0.48,2690000000.0,5.65,245600000.0,3.05,57.40,3.90,194000000.0,2.425,1290000000.0,2.096,32.338001,N/A,0.95,18.97,102.70,6160000.0,5.1,8.40,5750000.0,outperform
2497,2008-01-11 16:55:29,1200099329.0,dds,16.59,5.467260012714554,1401.02,35.87229544286364,-30.405035430149084,0.615,8.29,0.17,0.51,2.17,2.69,2.10,6.57,93.491,1250000000.0,2710000000.0,N/A,4.25,0.36,5.359,0.36,2780000000.0,5.359,161410000.0,2.002,N/A,5.00,73040000.0,0.972,1530000000.0,1.428,32.986,305700000.0,0.72,37.65,85.20,13370000.0,6.8,19.60,13820000.0,underperform
2498,2011-10-08 05:35:10,1318077310.0,dds,44.21,181.0553083280356,1144.03,10.949152871121958,170.10615545691365,49.62,12.30,0.36,1.17,3.45,6.24,5.74,10.63,105.65,3040000000.0,3040000000.0,9.72,2.01,0.48,4.62,0.48,2280000000.0,4.62,218200000.0,3.59,157.20,3.80,179520000.0,3.49,958050000.0,1.95,37.52,3040000000.0,2.72,61.01,60.40,7020000.0,4.90,18.60,7030000.0,outperform
2499,2011-12-29 07:06:50,1325171210.0,dds,45.38,188.4933248569612,1263.02,22.488919922803124,166.0044049341581,51.43,6.03,0.36,1.14,6.78,6.44,5.44,20.82,112.89,3220000000.0,3220000000.0,9.51,1.95,0.51,4.79,0.51,2280000000.0,4.79,431990000.0,7.52,486.60,3.20,106380000.0,2.12,1050000000.0,1.52,40.49,489560000.0,2.18,61.01,60.40,6460000.0,4.70,17.10,6480000.0,outperform
2500,2013-05-10 01:45:27,1368175527.0,dds,86.15,447.67959313413866,1633.7,58.43783034147002,389.2417627926686,41.83,12.54,0.61,2.10,4.98,7.98,8.06,16.70,140.29,4690000000.0,4690000000.0,11.19,2.15,0.69,5.87,0.69,2500000000.0,5.87,335960000.0,6.87,14.10,7.10,124060000.0,2.62,824020000.0,1.94,41.24,522700000.00000006,1.26,11.31,91.20,1650000.0,4.30,6.00,1840000.0,outperform
2501,2004-04-27 16:20:51,1083108051.0,de,71.01,0.0,1138.11,0.0,0.0,3.315,23.27,1.07,4.05,4.54,6.95,2.84,19.77,66.048,17540000000.0,27470000000.0,14.43,1.61,1.69,15.68,1.69,4780000000.0,15.68,745900000.0,3.052,101.50,11.40,4090000000.0,16.55,14200000000.0,N/A,17.35,1850000000.0,0.53,0.14,82.52,3640000.0,1.892,1.48,1860000.0,underperform
2502,2004-06-27 16:24:42,1088378682.0,de,69.76,-1.760315448528376,1140.65,0.22317702155329372,-1.9834924700816698,2.944,18.07,0.97,3.64,5.41,8.31,3.67,23.74,71.049,17370000000.0,28330000000.0,12.94,1.41,1.60,13.58,1.60,4780000000.0,13.58,966300000.0,3.86,101.50,11.40,3000000000.0,12.03,13960000000.0,N/A,19.044001,1520000000.0,0.489,0.18,80.57,2880000.0,1.457,1.16,3140000.0,underperform
2503,2005-01-19 09:54:23,1106157263.0,de,70.65,-0.5069708491761715,1184.63,4.087478363251374,-4.594449212427545,2.276,12.75,0.88,2.74,7.03,10.58,5.25,28.77,78.881,17440000000.0,28810000000.0,11.02,1.29,1.44,10.65,1.44,6420000000.0,10.65,1410000000.0,5.543,118.60,28.70,3180000000.0,12.89,14550000000.0,N/A,25.896999,1160000000.0,0.604,0.07,80.06,3280000.0,1.434,1.33,3370000.0,underperform
2504,2005-03-10 01:55:42,1110448542.0,de,69.76,-1.760315448528376,1209.25,6.250713902874072,-8.011029351402447,2.276,12.59,0.88,2.75,7.03,10.58,5.25,28.77,78.881,17220000000.0,28970000000.0,10.75,1.64,1.45,10.71,1.45,6420000000.0,10.71,1410000000.0,5.54,118.60,28.70,3180000000.0,12.89,14550000000.0,N/A,25.896999,1160000000.0,0.598,0.07,80.94,3340000.0,1.995,1.35,3630000.0,underperform
2505,2006-08-14 13:24:31,1155587071.0,de,69.07,-2.7320095761160568,1268.21,11.431232481921795,-14.163242058037852,2.522,10.39,0.73,2.15,7.17,9.47,4.02,19.21,93.737,16250000000.0,32780000000.0,N/A,1.27,1.47,11.825,1.47,6770000000.0,11.825,1370000000.0,6.65,23.30,1.90,2530000000.0,10.773,19060000000.0,2.294,32.127998,574200000.0,2.39,0.14,80.60,6450000.0,3.4,2.70,5790000.0,underperform
2506,2007-04-04 17:06:11,1175731571.0,de,106.9,50.54217715814674,1439.37,26.470200595724492,24.07197656242225,2.59,14.72,1.08,3.20,7.58,10.38,4.53,20.31,96.749,24250000000.0,41360000000.0,N/A,1.56,1.85,13.121,1.85,6660000000.0,13.121,1470000000.0,7.26,1.20,5.30,2480000000.0,10.929,19620000000.0,2.059,33.374001,1250000000.0,2.43,0.04,82.00,4870000.0,1.6,2.10,4680000.0,outperform
2507,2007-04-28 09:57:28,1177779448.0,de,112.23,58.04816223067173,1495.42,31.39503211464623,26.653130116025498,2.59,15.45,1.15,3.40,7.58,10.38,4.53,20.31,96.749,25460000000.0,42600000000.0,N/A,1.69,1.90,13.516,1.90,6660000000.0,13.516,1470000000.0,7.26,1.20,5.30,2480000000.0,10.929,19620000000.0,2.059,33.374001,1250000000.0,2.43,0.04,82.20,3280000.0,1.2,1.40,4870000.0,outperform
2508,2007-05-28 15:33:30,1180391610.0,de,114.44,61.16039994366989,1515.73,33.179569637381285,27.980830306288603,2.649,16.80,1.12,3.20,6.94,10.75,4.50,20.29,99.112,25750000000.0,43380000000.0,N/A,1.67,1.91,13.175,1.91,6660000000.0,13.175,1570000000.0,6.81,16.30,4.90,3450000000.0,15.344,21090000000.0,2.004,35.375999,2210000000.0,2.24,0.04,81.30,3280000.0,1.2,1.40,4870000.0,outperform
2509,2007-06-09 18:38:29,1181439509.0,de,116.03,63.399521194197995,1517.38,33.32454683642181,30.074974357776185,2.649,17.04,1.13,3.23,6.94,10.68,4.47,20.29,99.112,26100000000.0,43740000000.0,N/A,1.83,1.93,13.352,1.93,6660000000.0,13.352,1570000000.0,6.81,16.30,4.90,3450000000.0,15.345,21090000000.0,2.004,35.375999,2210000000.0,2.3,0.04,80.40,4130000.0,1.9,1.80,3280000.0,outperform
2510,2007-06-29 14:25:13,1183152313.0,de,121.34,70.87734121954654,1503.35,32.091801319731836,38.7855398998147,2.649,17.82,1.18,3.37,6.94,10.68,4.47,20.29,99.112,27300000000.0,44490000000.0,N/A,2.17,1.96,13.582,1.96,6660000000.0,13.582,1570000000.0,6.81,16.30,4.90,3450000000.0,15.345,21090000000.0,2.004,35.375999,2210000000.0,2.3,0.04,80.80,3190000.0,1.40,1.40,4130000.0,outperform
2511,2008-03-18 22:07:48,1205903268.0,de,82.1284,15.65751302633431,1330.74,16.925429000711716,-1.2679159743774058,3.098,18.98,1.42,5.02,7.85,11.43,4.91,26.72,55.848,35810000000.0,54930000000.0,N/A,1.37,2.21,15.26,2.21,7830000000.0,15.26,1950000000.0,4.327,54.60,17.50,2200000000.0,5.052,21810000000.0,1.804,16.142,2620000000.0,1.25,0.07,81.00,6110000.0,1.1,1.40,5710000.0,underperform
2512,2008-03-27 21:45:01,1206679501.0,de,79.15,11.463174200816786,1325.76,16.487861454516707,-5.024687253699922,3.098,18.29,1.41,4.99,7.85,11.43,4.91,26.72,55.848,34510000000.0,54840000000.0,N/A,1.37,2.21,15.234,2.21,7830000000.0,15.234,1950000000.0,4.33,54.60,17.50,2200000000.0,5.052,21810000000.0,1.804,16.142,2620000000.0,1.25,0.07,81.00,6110000.0,1.1,1.40,5710000.0,underperform
2513,2008-12-21 07:18:28,1229872708.0,de,39.38,-44.54302210956204,885.28,-22.214900141462596,-22.328121968099442,3.441,8.37,0.57,2.50,7.22,10.99,5.05,29.99,65.965,16629999999.999998,37270000000.0,N/A,0.96,1.31,10.221,1.31,7830000000.0,10.221,2049999999.9999998,4.71,18.30,20.50,1830000000.0,4.342,22480000000.0,1.865,15.469,1950000000.0,1.5,0.06,75.10,6720000.0,1.60,1.60,5800000.0,underperform
2514,2009-11-28 10:08:25,1259431705.0,de,52.36,-26.263906492043382,1110.63,-2.4145293512929147,-23.84937714075047,N/A,15.43,0.90,3.06,5.73,8.01,3.03,19.27,59.536,44700000000.0,44700000000.0,N/A,2.22,1.78,17.663,1.78,8860000000.0,17.663,1440000000.0,3.39,27.00,24.00,2210000000.0,5.23,24770000000.0,2.156,17.552,1490000000.0,1.57,0.14,74.60,10000000.0,1.7,2.40,11610000.0,underperform
2515,2011-09-28 16:24:30,1317252270.0,de,69.33,-2.365863962822147,1151.06,1.1378513500452545,-3.5037153128674015,347.79,11.41,0.93,3.80,8.46,13.48,5.80,37.98,72.72,51610000000.0,51610000000.0,9.60,0.86,1.69,10.90,1.69,8610000000.0,10.90,2590000000.0,6.08,15.40,22.50,3370000000.0,8.14,26220000000.0,2.04,18.19,51610000000.0,1.60,0.07,72.30,13370000.0,2.30,3.20,12860000.0,underperform
2516,2011-11-09 15:30:18,1320881418.0,de,74.13,4.393747359526813,1229.1,7.994833539816012,-3.601086180289199,347.79,12.20,1.02,4.16,8.46,13.48,5.80,37.98,72.72,54160000000.0,54160000000.0,10.56,0.94,1.77,11.44,1.77,8610000000.0,11.44,2590000000.0,6.08,15.40,22.50,3370000000.0,8.14,26220000000.0,2.04,18.19,54160000000.0,1.58,0.07,72.30,10460000.0,1.80,2.50,10720000.0,underperform
2517,2013-04-25 03:06:17,1366884377.0,de,85.12,19.87044078298831,1585.16,39.28003444306791,-19.4095936600796,436.23,10.64,0.90,4.41,8.64,13.46,5.97,44.68,93.62,60990000000.0,60990000000.0,9.60,0.96,1.66,10.18,1.66,11150000000.0,10.18,3180000000.0,8.00,21.90,9.70,4179999999.9999995,10.72,32650000000.0,2.37,19.21,1150000000.0,1.35,7.18,65.40,9720000.0,3.20,2.50,9760000.0,underperform
2518,2003-10-09 00:15:24,1065683724.0,dell,34.74,0.0,1038.73,0.0,0.0,0.092,38.67,2.36,16.41,6.24,8.45,15.58,48.30,14.558,89060000000.0,85600000000.0,29.08,1.87,2.24,24.8,2.24,6350000000.0,24.8,2380000000.0,N/A,70.30,13.60,5120000000.0,N/A,506000000.0,1.037,2.14,N/A,1.704,10.72,59.92,39760000.0,2.317,1.74,43990000.0,underperform
2519,2004-02-28 11:05:01,1077995101.0,dell,32.65,-6.0161197466897045,1143.67,10.102721592714186,-16.11884133940389,0.08,32.33,2.06,13.56,6.38,8.55,15.53,47.89,15.823,83600000000.0,80620000000.0,22.36,1.52,1.95,21.18,1.95,6350000000.0,21.18,2640000000.0,1.01,70.30,13.60,5150000000.0,2.01,505000000.0,0.976,2.456,3750000000.0,1.681,10.72,62.70,31860000.0,2.051,1.39,31600000.0,underperform
2520,2004-06-20 05:35:24,1087734924.0,dell,34.81,0.20149683362118676,1132.05,8.984047827635665,-8.782550994014478,0.083,32.75,2.02,14.39,6.39,8.51,15.54,48.15,16.623,87830000000.0,83080000000.0,23.36,1.46,1.91,20.83,1.91,7550000000.0,20.83,2780000000.0,1.063,24.60,17.10,5260000000.0,2.08,505000000.0,0.987,2.416,3860000000.0,1.64,10.70,63.44,39920000.0,2.246,1.77,35740000.0,underperform
2521,2004-08-11 14:26:08,1092259568.0,dell,33.11,-4.691997697179051,1075.79,3.567818393615275,-8.259816090794326,0.083,31.15,1.99,14.21,6.39,8.51,15.54,48.15,16.623,83540000000.0,81840000000.0,21.93,1.33,1.88,20.52,1.88,7550000000.0,20.52,2780000000.0,1.063,24.60,17.10,5260000000.0,2.08,505000000.0,0.987,2.416,3860000000.0,1.671,10.70,63.90,30240000.0,2.055,1.34,30780000.0,underperform
2522,2004-11-02 15:56:03,1099436163.0,dell,35.68,2.7058146229130617,1130.56,8.840603429187558,-6.134788806274496,0.081,31.41,1.93,14.19,6.51,8.52,15.79,49.31,17.444,89080000000.0,82500000000.0,23.32,1.35,1.82,19.77,1.82,7550000000.0,19.77,2960000000.0,1.136,24.60,17.10,5530000000.0,2.22,505000000.0,1.027,2.471,3820000000.0,1.656,10.69,64.60,33549999.999999996,2.761,1.50,38060000.0,underperform
2523,2005-01-10 09:28:13,1105378093.0,dell,40.19,15.687967760506607,1190.25,14.587043793863657,1.1009239666429504,0.086,33.21,2.11,16.96,6.61,8.56,15.92,51.48,18.302,99840000000.0,92860000000.0,25.60,1.35,1.96,21.26,1.96,7550000000.0,21.26,3120000000.0,1.21,24.60,17.10,7490000000.0,3.02,505000000.0,1.112,2.369,4550000000.0,1.704,9.62,64.28,34960000.0,2.394,1.56,37420000.0,outperform
2524,2005-02-04 07:03:51,1107529431.0,dell,41.17,18.508923431203222,1203.03,15.817392392633305,2.6915310385699165,0.086,34.02,2.18,17.50,6.61,8.56,15.92,51.48,18.302,102280000000.0,95990000000.0,26.22,1.39,2.03,21.98,2.03,7550000000.0,21.98,3120000000.0,1.21,24.60,17.10,7490000000.0,3.02,505000000.0,1.112,2.369,4550000000.0,1.704,9.62,63.61,28130000.0,2.381,1.25,34960000.0,outperform
2525,2005-04-03 17:21:54,1112574114.0,dell,38.03,9.470351180195737,1180.59,13.65706198915983,-4.186710808964094,0.078,32.09,1.92,14.72,6.18,8.65,14.74,49.15,19.172,93520000000.0,84210000000.0,20.23,1.02,1.71,18.36,1.71,9020000000.0,18.36,3040000000.0,1.19,15.00,18.70,9810000000.0,3.99,505000000.0,1.195,2.61,5310000000.0,1.634,9.61,65.60,32580000.0,1.944,1.47,26700000.0,underperform
2526,2005-05-15 08:18:53,1116170333.0,dell,39.33,13.21243523316061,1159.36,11.613219989795219,1.599215243365391,0.09,30.87,1.76,15.99,6.36,8.74,15.23,53.56,20.044,96710000000.0,87380000000.0,20.92,1.00,1.71,18.18,1.71,9020000000.0,18.18,3250000000.0,1.27,15.00,18.70,9840000000.0,504000000.0,504000000.0,1.185,2.29,5310000000.0,1.511,9.61,65.93,27870000.0,1.746,1.25,32580000.0,outperform
2527,2005-05-26 18:27:07,1117157227.0,dell,40.41,16.321243523316046,1197.62,15.296564073435817,1.024679449880228,0.09,31.72,1.94,17.57,6.36,8.74,15.23,53.56,20.044,99370000000.0,89590000000.0,21.27,1.09,1.75,18.64,1.75,9020000000.0,18.64,3250000000.0,1.27,15.00,18.70,9840000000.0,504000000.0,504000000.0,1.185,2.29,5310000000.0,1.511,9.61,65.66,25900000.0,1.301,1.17,27870000.0,outperform
2528,2005-09-06 01:13:15,1125994395.0,dell,34.98,0.6908462867011942,1233.39,18.740192350273897,-18.049346063572703,0.091,25.48,1.61,15.53,6.57,8.77,13.60,59.18,21.426,84690000000.0,76150000000.0,N/A,0.93,1.44,15.26,1.44,9020000000.0,15.26,3470000000.0,1.37,27.70,14.70,9050000000.0,3.736,504000000.0,1.169,2.256,5710000000.0,N/A,9.75,65.50,34430000.0,3.2,1.60,29480000.0,underperform
2529,2005-12-19 03:49:32,1134992972.0,dell,32.55,-6.303972366148545,1259.92,21.294272813917,-27.598245180065547,0.133,25.17,1.43,16.24,5.96,8.11,12.50,60.31,22.219,76610000000.0,67970000000.0,N/A,1.20,1.25,14.252,1.25,9020000000.0,14.252,3230000000.0,1.29,28.40,11.30,9280000000.0,3.943,643000000.0,1.152,2.025,5080000000.0,N/A,10.03,65.50,30970000.0,1.3,1.50,30240000.0,underperform
2530,2007-04-10 15:01:53,1176242513.0,dell,23.66,-31.894070236039152,1448.39,39.438545146476955,-71.33261538251611,N/A,18.43,0.91,N/A,5.10,6.85,N/A,N/A,25.351,52760000000.0,52870000000.0,N/A,1.28,0.91,11.946,0.91,9950000000.0,11.946,2950000000.0,1.28,33.50,5.10,N/A,N/A,N/A,N/A,N/A,N/A,1.5,9.56,66.90,30820000.0,1.4,1.50,29800000.0,underperform
2531,2007-05-16 15:05:39,1179353139.0,dell,25.39,-26.914219919401265,1514.14,45.76839024578091,-72.68261016518217,N/A,19.77,0.95,N/A,5.10,6.85,N/A,N/A,25.351,56620000000.0,55010000000.0,N/A,1.38,0.95,12.43,0.95,9950000000.0,12.43,2950000000.0,1.28,33.50,5.10,N/A,N/A,N/A,N/A,N/A,N/A,1.73,9.56,66.40,32540000.0,1.7,1.60,30820000.0,underperform
2532,2007-05-16 21:18:35,1179375515.0,dell,25.92,-25.38860103626943,1514.14,45.76839024578091,-71.15699128205034,N/A,20.19,0.95,N/A,5.10,6.85,N/A,N/A,25.351,57800000000.0,55010000000.0,N/A,1.35,0.95,12.43,0.95,9950000000.0,12.43,2950000000.0,1.28,33.50,5.10,N/A,N/A,N/A,N/A,N/A,N/A,1.73,9.56,66.40,32540000.0,1.7,1.60,30820000.0,underperform
2533,2007-06-18 09:57:35,1182185855.0,dell,27.81,-19.948186528497416,1531.05,47.39633976105436,-67.34452628955177,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62130000000.0,62130000000.0,N/A,1.45,N/A,N/A,N/A,9950000000.0,N/A,N/A,N/A,0.40,2.90,N/A,N/A,N/A,N/A,N/A,N/A,1.78,9.56,67.80,32500000.0,1.60,1.60,32540000.0,underperform
2534,2007-10-26 10:46:36,1193420796.0,dell,27.92,-19.63154864709269,1535.28,47.80356781839361,-67.4351164654863,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62430000000.0,62430000000.0,N/A,1.63,N/A,N/A,N/A,9950000000.0,N/A,N/A,N/A,46.00,4.80,N/A,N/A,N/A,N/A,N/A,N/A,1.53,9.59,68.20,31420000.0,1.8,1.50,27500000.0,underperform
2535,2008-01-23 13:51:38,1201125098.0,dell,20.25,-41.7098445595855,1338.6,28.868907223243756,-70.57875178282926,0.096,15.28,0.76,6.60,5.02,5.97,8.11,58.50,26.676,45380000000.0,33430000000.0,N/A,1.15,0.56,8.133,0.56,9520000000.0,8.133,2990000000.0,1.33,27.50,8.50,12610000000.0,5.625,658000000.0,1.349,3.068,3970000000.0,1.65,15.45,64.00,34710000.0,0.9,1.70,35290000.0,underperform
2536,2008-10-28 20:23:34,1225250614.0,dell,13.15,-62.14738054116293,940.51,-9.455777728572395,-52.69160281259054,0.697,9.83,0.36,8.15,4.43,5.58,7.92,65.02,30.379,25770000000.0,15950000000.0,N/A,0.71,0.25,3.715,0.25,11670000000.0,3.715,2850000000.0,1.34,17.40,11.20,9030000000.0,4.609,1970000000.0,1.197,1.44,3450000000.0,1.38,11.74,72.10,33790000.0,0.7,2.00,51970000.0,underperform
2537,2008-11-01 10:46:17,1225561577.0,dell,12.2,-64.88198042602188,930.09,-10.45892580362558,-54.42305462239631,0.697,9.12,0.37,8.51,4.43,5.58,7.92,65.02,30.379,23910000000.0,16850000000.000002,N/A,0.74,0.26,3.925,0.26,11670000000.0,3.925,2850000000.0,1.34,17.40,11.20,9030000000.0,4.609,1970000000.0,1.197,1.44,3450000000.0,1.38,11.74,72.10,39950000.0,1.2,2.30,33790000.0,underperform
2538,2008-12-18 00:49:57,1229590197.0,dell,11.68,-66.37881404720784,885.28,-14.77284761198772,-51.60596643522012,0.509,8.53,0.36,5.51,4.41,5.77,7.89,51.00,31.195,22710000000.0,16469999999.999998,N/A,0.79,0.26,3.716,0.26,11670000000.0,3.716,2810000000.0,1.37,5.10,3.10,8570000000.0,4.408,2120000000.0,1.311,2.139,2360000000.0,1.43,11.82,69.00,44200000.0,1.1,2.60,45250000.0,underperform
2539,2008-12-22 20:36:53,1230007013.0,dell,10.8183,-68.85924006908462,871.63,-16.086952336025725,-52.772287733058896,0.509,7.90,0.34,5.18,4.41,5.77,7.89,51.00,31.195,21040000000.0,15110000000.0,N/A,0.75,0.24,3.409,0.24,11670000000.0,3.409,2810000000.0,1.369,5.10,3.10,8570000000.0,4.408,2120000000.0,1.311,2.139,2360000000.0,1.43,11.82,69.00,44200000.0,1.1,2.60,45250000.0,underperform
2540,2009-02-16 11:14:50,1234811690.0,dell,9.12,-73.74784110535407,826.84,-20.39894871622077,-53.3488923891333,N/A,6.66,0.28,4.29,4.41,5.77,7.89,51.00,31.195,17730000000.0,11280000000.0,N/A,0.82,0.18,2.545,0.18,11670000000.0,2.545,2810000000.0,1.37,5.10,3.10,8570000000.0,4.408,2120000000.0,1.311,2.139,2360000000.0,1.37,19.36,60.90,53390000.0,2.2,3.20,60530000.0,underperform
2541,2009-02-17 18:29:20,1234924160.0,dell,8.98,-74.15083477259643,789.17,-24.02549266893226,-50.12534210366417,N/A,6.56,0.28,4.26,4.41,5.77,7.89,51.00,31.195,17460000000.0,11280000000.0,N/A,0.82,0.18,2.545,0.18,11670000000.0,2.545,2810000000.0,1.37,5.10,3.10,8570000000.0,4.408,2120000000.0,1.311,2.139,2360000000.0,1.37,19.36,60.90,53390000.0,2.2,3.20,60530000.0,underperform
2542,2011-04-25 23:51:19,1303800679.0,dell,15.38,-55.72826712723086,1335.25,28.546398005256417,-84.27466513248727,77.26,11.39,0.47,3.77,4.29,5.80,6.17,39.31,31.63,20750000000.0,20750000000.0,8.74,1.95,0.34,4.58,0.34,11400000000.0,4.58,2640000000.0,1.35,177.50,5.30,14360000000.0,7.53,6000000000.0,1.49,4.05,20750000000.0,1.36,12.13,71.00,61170000.0,2.70,3.60,56390000.0,underperform
2543,2011-09-03 05:04:33,1315051473.0,dell,14.24,-59.009786989061595,1218.89,17.344256929134623,-76.35404391819623,92.90,7.61,0.43,3.23,5.80,7.61,7.51,49.45,32.38,19430000000.0,19430000000.0,7.27,1.14,0.32,3.46,0.32,11400000000.0,3.46,3580000000.0,1.87,63.30,0.80,15130000000.0,8.29,7740000000.0,1.47,4.55,19430000000.0,1.44,12.13,71.00,72120000.0,2.60,4.40,77670000.0,underperform
2544,2011-11-02 23:39:05,1320302345.0,dell,15.45,-55.52677029360967,1237.9,19.174376401952394,-74.70114669556207,92.90,8.25,0.45,3.33,5.80,7.61,7.51,49.45,32.38,20220000000.0,20220000000.0,7.84,1.19,0.33,3.60,0.33,11400000000.0,3.60,3580000000.0,1.87,63.30,0.80,15130000000.0,8.29,7740000000.0,1.47,4.55,20220000000.0,1.26,12.13,71.00,60640000.0,2.40,N/A,78810000.0,underperform
2545,2011-11-16 02:52:38,1321440758.0,dell,15.63,-55.008635578583764,1236.91,19.079067707681503,-74.08770328626527,92.90,8.35,0.45,3.37,5.80,7.61,7.51,49.45,32.38,20560000000.0,20560000000.0,7.97,1.09,0.33,3.67,0.33,11400000000.0,3.67,3580000000.0,1.87,63.30,0.80,15130000000.0,8.29,7740000000.0,1.47,4.55,20560000000.0,1.26,12.13,71.00,55640000.0,2.10,N/A,60640000.0,underperform
2546,2012-01-02 19:28:59,1325561339.0,dell,14.63,-57.88716177317214,1257.6,21.0709231465347,-78.95808491970683,95.42,7.53,0.43,3.06,5.92,7.80,7.60,47.23,32.90,20710000000.0,20710000000.0,7.28,1.42,0.34,3.62,0.34,11400000000.0,3.62,3660000000.0,1.94,8.60,0.20,13840000000.0,7.70,8270000000.0,1.40,4.83,5170000000.0,1.26,12.13,71.00,68380000.0,3.30,4.20,67980000.0,underperform
2547,2012-01-20 12:13:36,1327090416.0,dell,16.57,-52.302820955670704,1315.38,26.633485121253848,-78.93630607692455,95.42,8.53,0.48,3.43,5.92,7.80,7.60,47.23,32.90,24200000000.0,24200000000.0,8.24,1.53,0.39,4.23,0.39,11400000000.0,4.23,3660000000.0,1.94,8.60,0.20,13840000000.0,7.70,8270000000.0,1.40,4.83,5170000000.0,1.26,13.68,72.10,65840000.0,4.10,4.10,68380000.0,underperform
